lead_date,lead_id,partner_id,subpartner_id,subpartner_name,lost_reason,source_country_short_name,source_country,state,state_updated,city_name,country_name,partner_state,repeat,repeat_all,singular_id
"September 15, 2025","3,232,965","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,197,410","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"October 7, 2025","3,269,952","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"August 17, 2025","3,151,079","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 16, 2025","3,146,193","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,149,987","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"July 28, 2025","3,097,295","63,645","63,645",University College London,Short Stay,CH,Switzerland,lost,lost,London,United Kingdom,not_booked,false,false,
"September 10, 2025","3,219,447","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 4, 2025","3,205,947","63,645","63,645",University College London,Parent lead already present,PT,Portugal,lost,lost,London,United Kingdom,repeat,true,true,
"July 20, 2025","3,079,796","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,325","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,true,
"August 15, 2025","3,142,981","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"July 19, 2025","3,079,032","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 30, 2025","3,101,882","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"September 6, 2025","3,209,616","63,645","63,645",University College London,Not responded,PK,Pakistan,lost,lost,London,United Kingdom,not_booked,false,false,
"September 6, 2025","3,211,070","63,645","63,645",University College London,Booked a private accommodation,PR,Puerto Rico,lost,lost,London,United Kingdom,not_booked,false,false,
"August 22, 2025","3,169,190","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 2, 2025","3,198,330","63,645","63,645",University College London,Parent lead already present,FR,France,lost,lost,London,United Kingdom,repeat,true,true,
"July 26, 2025","3,093,757","63,645","63,645",University College London,Parent lead already present,AZ,Azerbaijan,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,192,201","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,141,899","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,622","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,225,609","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,196,802","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"July 28, 2025","3,098,158","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 11, 2025","3,130,657","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,280","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,823","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"August 22, 2025","3,167,814","63,645","63,645",University College London,Not responded,JP,Japan,lost,lost,London,United Kingdom,not_booked,false,false,
"September 27, 2025","3,257,288","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,225,580","63,645","63,645",University College London,Short Stay,SG,Singapore,lost,lost,London,United Kingdom,not_booked,false,true,
"November 10, 2025","3,304,980","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,233,766","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"July 25, 2025","3,090,916","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 9, 2025","3,127,073","63,645","63,645",University College London,Parent lead already present,IR,Iran (Islamic Republic of),lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,167,227","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 7, 2025","3,121,494","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,197,031","63,645","63,645",University College London,Parent lead already present,SE,Sweden,lost,lost,London,United Kingdom,repeat,true,true,
"August 3, 2025","3,110,801","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 24, 2025","3,175,086","63,645","63,645",University College London,Parent lead already present,MM,Myanmar,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,192,125","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 17, 2025","3,236,379","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 4, 2025","3,205,010","63,645","63,645",University College London,,CN,China,won,won,London,United Kingdom,booked,false,false,
"September 4, 2025","3,205,030","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"September 3, 2025","3,202,467","63,645","63,645",University College London,Number not Reachable,CZ,Czechia,lost,lost,London,United Kingdom,not_booked,false,false,
"August 20, 2025","3,163,198","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,325","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 15, 2025","3,070,574","63,645","63,645",University College London,Booked a private accommodation,CO,Colombia,lost,lost,London,United Kingdom,not_booked,false,false,
"August 27, 2025","3,184,886","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 16, 2025","3,235,365","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 14, 2025","3,141,880","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,967","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"August 16, 2025","3,147,160","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 1, 2025","3,106,938","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,140,584","63,645","63,645",University College London,,AE,United Arab Emirates,won,won,London,United Kingdom,booked,false,false,
"August 2, 2025","3,110,405","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,true,
"August 10, 2025","3,129,276","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"July 20, 2025","3,079,575","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"August 25, 2025","3,177,827","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 24, 2025","3,088,589","63,645","63,645",University College London,Not responded,ES,Spain,lost,lost,London,United Kingdom,not_booked,false,false,
"September 6, 2025","3,209,355","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"October 7, 2025","3,269,981","63,645","63,645",University College London,Parent lead already present,CU,Cuba,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,352","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"August 1, 2025","3,107,836","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 11, 2025","3,223,895","63,645","63,645",University College London,,FR,France,won,won,London,United Kingdom,booked,false,false,
"September 10, 2025","3,221,621","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,186,258","63,645","63,645",University College London,Booked a private accommodation,IN,India,lost,lost,London,United Kingdom,not_booked,false,false,
"September 16, 2025","3,234,939","63,645","63,645",University College London,Parent lead already present,CR,Costa Rica,lost,lost,London,United Kingdom,repeat,true,true,
"August 5, 2025","3,117,331","63,645","63,645",University College London,Not responded,CA,Canada,lost,lost,London,United Kingdom,not_booked,false,false,
"August 11, 2025","3,131,746","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"July 23, 2025","3,086,001","63,645","63,645",University College London,Parent lead already present,AZ,Azerbaijan,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,189,399","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,197,929","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"September 20, 2025","3,242,998","63,645","63,645",University College London,Parent lead already present,BD,Bangladesh,lost,lost,London,United Kingdom,repeat,true,true,
"September 23, 2025","3,249,163","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 6, 2025","3,209,892","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,196,790","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,162,969","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,140,044","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,151,806","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,Ilford,United Kingdom,repeat,true,true,
"September 21, 2025","3,245,916","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,188,223","63,645","63,645",University College London,Booked on Campus,DE,Germany,lost,lost,London,United Kingdom,not_booked,false,false,
"August 18, 2025","3,154,857","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,197,081","63,645","63,645",University College London,Family stay,BN,Brunei Darussalam,lost,lost,London,United Kingdom,not_booked,false,false,
"August 15, 2025","3,143,881","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 18, 2025","3,076,136","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"September 9, 2025","3,217,303","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 30, 2025","3,102,473","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,191","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,Wembley,United Kingdom,not_booked,false,false,
"September 10, 2025","3,219,722","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"September 2, 2025","3,200,427","63,645","63,645",University College London,Parent lead already present,BE,Belgium,lost,lost,London,United Kingdom,repeat,true,true,
"August 12, 2025","3,132,505","63,645","63,645",University College London,Parent lead already present,IR,Iran (Islamic Republic of),lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 17, 2025","3,149,357","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 27, 2025","3,184,748","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 14, 2025","3,230,275","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 29, 2025","3,189,195","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"August 24, 2025","3,175,085","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"August 21, 2025","3,165,253","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"October 1, 2025","3,263,102","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 6, 2025","3,119,794","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"July 31, 2025","3,104,602","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 9, 2025","3,216,605","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,226,499","63,645","63,645",University College London,Parent lead already present,AZ,Azerbaijan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"November 3, 2025","3,296,392","63,645","63,645",University College London,Repeat lead,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,false,true,
"September 23, 2025","3,248,857","63,645","63,645",University College London,Budget too low,NG,Nigeria,lost,lost,London,United Kingdom,not_booked,false,false,
"July 26, 2025","3,093,349","63,645","63,645",University College London,Parent lead already present,KH,Cambodia,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,191,006","63,645","63,645",University College London,Parent lead already present,DE,Germany,lost,lost,London,United Kingdom,repeat,true,true,
"September 22, 2025","3,248,080","63,645","63,645",University College London,,CN,China,won,won,London,United Kingdom,booked,false,true,
"August 29, 2025","3,188,910","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"July 16, 2025","3,071,480","63,645","63,645",University College London,,GB,United Kingdom,won,won,London,United Kingdom,booked,false,false,
"July 21, 2025","3,083,030","63,645","63,645",University College London,Not responded,CN,China,lost,lost,London,United Kingdom,not_booked,false,false,
"September 4, 2025","3,205,551","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"August 24, 2025","3,173,715","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 7, 2025","3,122,488","63,645","63,645",University College London,Enquired just for cashback/offers,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"July 25, 2025","3,091,491","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"July 30, 2025","3,102,889","63,645","63,645",University College London,Parent lead already present,KZ,Kazakhstan,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,185,024","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,225,613","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 17, 2025","3,150,000","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 26, 2025","3,178,968","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,223,911","63,645","63,645",University College London,Parent lead already present,FR,France,lost,lost,London,United Kingdom,repeat,true,true,
"August 13, 2025","3,136,267","63,645","63,645",University College London,Parent lead already present,MY,Malaysia,lost,lost,London,United Kingdom,repeat,true,true,
"July 30, 2025","3,101,652","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"August 13, 2025","3,135,995","63,645","63,645",University College London,Not responded,CN,China,lost,lost,London,United Kingdom,not_booked,false,false,
"August 29, 2025","3,188,929","63,645","63,645",University College London,Parent lead already present,RW,Rwanda,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,159,383","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 8, 2025","3,214,278","63,645","63,645",University College London,Not responded,CN,China,lost,lost,London,United Kingdom,not_booked,false,false,
"July 14, 2025","3,067,342","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 17, 2025","3,237,885","63,645","63,645",University College London,Booked a private accommodation,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,225,036","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"July 16, 2025","3,072,971","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,167,441","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 6, 2025","3,209,630","63,645","63,645",University College London,Parent lead already present,PK,Pakistan,lost,lost,London,United Kingdom,repeat,true,true,
"July 24, 2025","3,088,759","63,645","63,645",University College London,Not a Student,CN,China,lost,lost,London,United Kingdom,not_booked,false,false,
"September 11, 2025","3,222,455","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 17, 2025","3,237,853","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 23, 2025","3,171,522","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,371","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,197,450","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,221,589","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 30, 2025","3,191,378","63,645","63,645",University College London,Parent lead already present,PH,Philippines,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,968","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"August 17, 2025","3,151,787","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,Ilford,United Kingdom,repeat,true,true,
"August 2, 2025","3,109,771","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 16, 2025","3,148,671","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 28, 2025","3,185,107","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,158,243","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,Wembley,United Kingdom,repeat,true,true,
"September 10, 2025","3,220,000","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 15, 2025","3,232,984","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 15, 2025","3,142,383","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 14, 2025","3,139,394","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"August 22, 2025","3,170,227","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,998","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,Kingston upon Thames,United Kingdom,repeat,true,true,
"August 26, 2025","3,179,417","63,645","63,645",University College London,,CN,China,won,won,London,United Kingdom,booked,false,false,
"August 14, 2025","3,139,055","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 3, 2025","3,110,767","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"September 2, 2025","3,198,511","63,645","63,645",University College London,Parent lead already present,HK,Hong Kong,lost,lost,London,United Kingdom,repeat,true,true,
"August 9, 2025","3,125,883","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,738","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"August 23, 2025","3,171,056","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,225,129","63,645","63,645",University College London,Parent lead already present,MM,Myanmar,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,221,289","63,645","63,645",University College London,Not responded,US,United States,lost,lost,London,United Kingdom,not_booked,false,false,
"August 18, 2025","3,155,510","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"September 12, 2025","3,224,591","63,645","63,645",University College London,Parent lead already present,CY,Cyprus,lost,lost,London,United Kingdom,repeat,true,true,
"October 7, 2025","3,269,954","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 21, 2025","3,166,279","63,645","63,645",University College London,Parent lead already present,CN,China,lost,lost,London,United Kingdom,repeat,true,true,
"July 24, 2025","3,089,864","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 19, 2025","3,157,395","63,645","63,645",University College London,Booked directly on the property website,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"November 7, 2025","3,301,259","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,139,321","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,224,606","63,645","63,645",University College London,Not responded,BD,Bangladesh,lost,lost,London,United Kingdom,not_booked,false,false,
"August 24, 2025","3,173,708","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 29, 2025","3,100,573","63,645","63,645",University College London,Parent lead already present,IT,Italy,lost,lost,London,United Kingdom,repeat,true,true,
"September 8, 2025","3,214,291","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"September 15, 2025","3,232,896","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 20, 2025","3,160,916","63,645","63,645",University College London,Not responded,HK,Hong Kong,lost,lost,London,United Kingdom,not_booked,false,false,
"August 21, 2025","3,165,985","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"July 15, 2025","3,070,763","63,645","63,645",University College London,Parent lead already present,AE,United Arab Emirates,lost,lost,London,United Kingdom,repeat,true,true,
"August 9, 2025","3,127,064","63,645","63,645",University College London,Parent lead already present,IR,Iran (Islamic Republic of),lost,lost,London,United Kingdom,repeat,true,true,
"August 23, 2025","3,172,981","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 18, 2025","3,155,122","63,645","63,645",University College London,Budget too low,PH,Philippines,lost,lost,London,United Kingdom,not_booked,false,true,
"August 8, 2025","3,125,611","63,645","63,645",University College London,Parent lead already present,ID,Indonesia,lost,lost,London,United Kingdom,repeat,true,true,
"September 9, 2025","3,218,038","63,645","63,645",University College London,Number not Reachable,HK,Hong Kong,lost,lost,London,United Kingdom,not_booked,false,false,
"August 22, 2025","3,167,351","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"July 28, 2025","3,098,071","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 11, 2025","3,129,988","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 11, 2025","3,223,927","63,645","63,645",University College London,Parent lead already present,CO,Colombia,lost,lost,London,United Kingdom,repeat,true,true,
"September 1, 2025","3,196,229","63,645","63,645",University College London,Parent lead already present,AU,Australia,lost,lost,Wembley,United Kingdom,repeat,true,true,
"August 30, 2025","3,192,248","63,645","63,645",University College London,Parent lead already present,BE,Belgium,lost,lost,London,United Kingdom,repeat,true,true,
"July 29, 2025","3,099,556","63,645","63,645",University College London,Booked directly on the property website,IN,India,lost,lost,London,United Kingdom,not_booked,false,false,
"August 23, 2025","3,171,400","63,645","63,645",University College London,Parent lead already present,,,lost,lost,Ilford,United Kingdom,repeat,true,true,
"September 9, 2025","3,218,238","63,645","63,645",University College London,,DE,Germany,opportunity,Processing,London,United Kingdom,follow_up_later,false,false,
"September 18, 2025","3,240,085","63,645","63,645",University College London,Parent lead already present,JP,Japan,lost,lost,London,United Kingdom,repeat,true,true,
"July 20, 2025","3,079,793","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 13, 2025","3,136,164","63,645","63,645",University College London,Parent lead already present,MY,Malaysia,lost,lost,London,United Kingdom,repeat,true,true,
"July 21, 2025","3,082,790","63,645","63,645",University College London,Parent lead already present,KR,"Korea, Republic of",lost,lost,Wembley,United Kingdom,repeat,true,true,
"July 26, 2025","3,093,347","63,645","63,645",University College London,Parent lead already present,KH,Cambodia,lost,lost,London,United Kingdom,repeat,true,true,
"September 10, 2025","3,219,445","63,645","63,645",University College London,Not responded,GB,United Kingdom,lost,lost,London,United Kingdom,not_booked,false,false,
"August 25, 2025","3,177,977","63,645","63,645",University College London,,ES,Spain,won,won,London,United Kingdom,booked,false,false,
"September 1, 2025","3,197,674","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"September 14, 2025","3,230,873","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 19, 2025","3,156,824","63,645","63,645",University College London,Parent lead already present,CA,Canada,lost,lost,Ilford,United Kingdom,repeat,true,true,
"September 22, 2025","3,246,994","63,645","63,645",University College London,Family stay,BN,Brunei Darussalam,lost,lost,London,United Kingdom,not_booked,false,true,
"September 14, 2025","3,230,871","63,645","63,645",University College London,Parent lead already present,GB,United Kingdom,lost,lost,London,United Kingdom,repeat,true,true,
"August 23, 2025","3,170,765","63,645","63,645",University College London,Parent lead already present,US,United States,lost,lost,London,United Kingdom,repeat,true,true,
"August 14, 2025","3,141,903","63,645","63,645",University College London,Parent lead already present,IN,India,lost,lost,London,United Kingdom,repeat,true,true,
"September 12, 2025","3,226,717","63,645","63,645",University College London,Parent lead already present,AZ,Azerbaijan,lost,lost,London,United Kingdom,repeat,true,true,
"November 6, 2025","3,300,466","63,645","63,645",University College London,Parent lead already present,,,lost,lost,London,United Kingdom,repeat,true,true,
